Date,Ticker,Sector,Open,High,Low,Close,Volume,Market_Cap_B,PE_Ratio,Dividend_Yield,Beta
2022-07-21,JPM,Finance,173.47,174.31,173.29,173.92,5672082.532304676,338.84,28.04,0.498,0.82
2022-07-22,JPM,Finance,166.81,168.25,167.07,167.55,4292443.424215011,426.59,30.24,0.842,0.86
2022-07-25,JPM,Finance,167.86,169.57,167.77,168.63,2770638.18610475,127.6,12.4,0.0,1.07
2022-07-26,JPM,Finance,169.06,172.54,166.88,169.86,2794778.924500365,87.46,15.67,1.422,1.09
2022-07-27,JPM,Finance,171.92,173.53,170.11,171.52,798825.4158276998,381.64,32.05,0.0,0.61
2022-07-28,JPM,Finance,173.04,174.87,172.06,173.32,1385412.7321179071,113.19,14.97,0.52,1.48
2022-07-29,JPM,Finance,175.75,175.65,174.55,175.18,4429596.135922152,392.87,10.96,2.85,0.85
2022-08-01,JPM,Finance,174.9,175.74,172.64,174.25,9554148.246808248,269.15,12.66,1.589,1.41
2022-08-02,JPM,Finance,173.26,176.5,171.09,173.6,5830588.172059262,510.83,14.75,1.198,1.15
2022-08-03,JPM,Finance,175.37,177.19,174.53,175.74,2747938.5742478836,150.65,35.39,1.032,1.3
2022-08-04,JPM,Finance,170.22,172.24,169.23,170.55,1842359.932794614,322.26,16.58,1.875,1.7
2022-08-05,JPM,Finance,166.35,167.93,164.71,166.39,5288647.732210829,333.83,28.7,0.354,1.13
2022-08-08,JPM,Finance,164.01,166.87,162.78,164.81,3709776.654611924,490.11,19.47,0.059,1.23
2022-08-09,JPM,Finance,162.93,164.0,163.49,163.73,1838505.9022902648,441.1,14.79,1.312,1.06
2022-08-10,JPM,Finance,165.02,165.28,163.96,164.64,3829401.932884975,334.49,13.92,1.835,1.32
2022-08-11,JPM,Finance,171.11,171.46,169.86,170.58,5551502.4656430865,444.62,8.29,0.5,1.76
2022-08-12,JPM,Finance,168.85,170.36,168.06,169.35,1064262.0720330675,325.27,28.28,0.586,0.55
2022-08-15,JPM,Finance,170.93,172.58,169.49,170.77,3039673.083833012,276.78,35.26,1.59,1.19
2022-08-16,JPM,Finance,165.67,168.63,164.29,166.14,8034877.81575425,467.73,11.95,0.751,0.64
2022-08-17,JPM,Finance,165.35,166.19,163.34,164.96,6770801.358410384,242.63,33.34,0.0,1.75
2022-08-18,JPM,Finance,166.89,167.29,166.74,167.03,3217954.707903712,285.85,14.11,1.942,0.49
2022-08-19,JPM,Finance,166.56,168.86,163.98,166.03,1620563.4267190723,108.21,14.98,1.124,0.8
2022-08-22,JPM,Finance,165.14,167.39,161.09,164.4,1210517.4030568826,370.16,28.89,1.706,1.42
2022-08-23,JPM,Finance,158.78,160.81,156.35,158.69,6084052.684675784,421.02,23.43,1.356,0.81
2022-08-24,JPM,Finance,157.35,157.67,155.73,156.72,2251375.850522329,423.1,16.29,3.163,1.2
2022-08-25,JPM,Finance,159.07,160.83,158.81,159.82,5082496.725575945,400.54,13.15,2.127,0.94
2022-08-26,JPM,Finance,158.66,158.98,158.52,158.72,7352625.263341238,158.99,23.41,2.365,1.2
2022-08-29,JPM,Finance,159.04,160.19,158.11,159.03,1910119.7147415841,386.33,29.99,0.88,1.08
2022-08-30,JPM,Finance,156.96,158.31,155.83,157.09,2568880.0658126436,151.92,23.36,0.996,0.59
2022-08-31,JPM,Finance,156.08,157.64,155.09,156.37,7314443.250809175,98.64,35.98,1.39,1.3
2022-09-01,JPM,Finance,159.97,160.44,158.8,159.62,2854279.9880735814,264.05,22.25,1.477,0.97
2022-09-02,JPM,Finance,158.57,159.98,156.86,158.48,4891139.968135711,447.67,20.71,1.218,0.7
2022-09-05,JPM,Finance,155.93,157.91,155.46,156.58,2601648.412042306,377.84,30.32,3.118,0.95
2022-09-06,JPM,Finance,160.62,160.99,158.86,159.9,,300.43,20.4,0.62,1.52
2022-09-07,JPM,Finance,160.51,161.69,158.44,159.89,4689222.293392893,329.72,17.51,0.795,1.61
2022-09-08,JPM,Finance,158.9,161.14,157.18,159.14,9451657.402890723,354.77,29.65,0.609,0.14
2022-09-09,JPM,Finance,159.28,161.0,158.63,159.68,4356525.987940931,437.79,29.17,4.422,1.08
2022-09-12,JPM,Finance,162.84,164.06,161.67,162.64,5029197.231871434,482.15,33.98,1.642,0.91
2022-09-13,JPM,Finance,162.32,163.8,162.39,163.07,5085235.05632622,421.72,21.29,1.385,1.36
2022-09-14,JPM,Finance,161.2,162.31,160.42,161.21,10472019.142161366,283.58,25.93,3.131,1.08
2022-09-15,JPM,Finance,161.89,163.0,159.99,161.61,2620431.853672272,141.29,18.63,1.72,0.96
2022-09-16,JPM,Finance,157.23,158.65,156.0,157.37,691956.0694578867,294.64,25.75,1.757,0.94
2022-09-19,JPM,Finance,155.72,157.05,153.63,154.99,7904855.648530116,404.12,13.44,1.024,1.74
2022-09-20,JPM,Finance,156.28,157.28,155.14,155.94,1164567.5386268902,210.02,31.27,1.19,0.12
2022-09-21,JPM,Finance,156.76,157.79,153.74,156.08,2333270.102230285,202.53,34.81,1.643,1.73
2022-09-22,JPM,Finance,157.84,157.23,157.17,157.2,1873738.6483708643,201.94,28.37,0.937,1.05
2022-09-23,JPM,Finance,157.82,160.18,157.22,158.41,1874577.8107710714,411.7,12.56,1.461,1.15
2022-09-26,JPM,Finance,160.96,161.17,160.26,160.69,6185523.820986758,135.83,27.19,1.617,1.51
2022-09-27,JPM,Finance,161.21,162.51,158.23,161.06,5331772.584089837,205.06,35.23,2.598,1.2
2022-09-28,JPM,Finance,163.17,165.14,161.79,163.9,1806911.9524626692,235.81,21.04,0.0,0.88
2022-09-29,JPM,Finance,164.94,165.47,164.87,165.24,7777458.309874473,122.17,3.82,2.702,0.9
2022-09-30,JPM,Finance,166.81,167.43,166.13,166.76,2748354.770033582,250.27,11.35,0.638,0.64
2022-10-03,JPM,Finance,164.54,164.62,164.3,164.46,12095394.532783011,463.31,30.57,2.115,0.56
2022-10-04,JPM,Finance,163.03,164.76,160.51,162.52,2500509.5693899486,420.5,24.47,0.06,1.18
2022-10-05,JPM,Finance,161.28,162.41,159.33,161.13,2393664.705640886,87.89,13.02,2.723,2.18
2022-10-06,JPM,Finance,166.35,168.5,165.13,166.41,2538215.8641826236,101.03,27.42,3.631,1.32
2022-10-07,JPM,Finance,170.78,170.74,169.82,170.35,1737649.5436897764,392.66,40.22,2.48,1.12
2022-10-10,JPM,Finance,167.98,168.4,166.98,167.86,4833261.981668398,479.86,25.48,1.788,1.03
2022-10-11,JPM,Finance,168.51,170.02,166.16,167.87,2028104.8126503415,501.05,24.39,2.0,1.13
2022-10-12,JPM,Finance,166.33,167.55,163.65,165.65,2705680.375939008,103.31,27.6,0.0,1.38
2022-10-13,JPM,Finance,163.72,164.85,162.31,163.55,4565551.626341568,443.16,26.79,0.99,0.67
2022-10-14,JPM,Finance,166.53,168.27,164.72,166.42,13088762.531349571,380.38,14.1,2.829,0.67
2022-10-17,JPM,Finance,162.66,164.39,161.05,162.34,2046006.723323546,443.21,12.61,0.312,0.46
2022-10-18,JPM,Finance,164.07,165.19,161.46,163.7,2234405.5800309186,483.9,23.24,2.145,1.32
2022-10-19,JPM,Finance,163.97,163.95,163.24,163.6,2136587.6405232055,120.53,21.38,0.794,1.32
2022-10-20,JPM,Finance,166.63,167.27,165.14,166.43,4485118.755285924,294.52,28.05,2.759,1.35
2022-10-21,JPM,Finance,167.48,167.43,166.65,167.05,2332680.2195836953,211.21,26.48,2.849,0.91
2022-10-24,JPM,Finance,170.75,173.05,169.49,171.36,1750530.4207070505,102.24,28.65,1.534,1.17
2022-10-25,JPM,Finance,172.09,171.87,171.18,171.54,3512352.4395684265,95.01,23.72,0.0,1.51
2022-10-26,JPM,Finance,174.06,175.89,172.99,174.39,4910371.80213329,300.79,27.51,2.193,0.58
2022-10-27,JPM,Finance,175.78,176.5,173.52,175.11,2328024.7693618066,409.83,12.67,1.668,1.89
2022-10-28,JPM,Finance,174.75,176.34,174.5,175.4,3500861.143241807,271.98,20.23,1.589,1.15
2022-10-31,JPM,Finance,178.2,181.13,176.75,179.09,3932378.865807076,183.7,15.9,2.356,1.39
2022-11-01,JPM,Finance,178.54,180.78,177.48,179.41,3263498.0995404883,408.14,15.02,0.483,1.15
2022-11-02,JPM,Finance,179.49,181.26,178.8,180.01,4094595.2640671926,203.71,34.03,1.843,1.87
2022-11-03,JPM,Finance,177.26,178.74,176.89,177.95,1803291.2373116317,518.49,19.56,1.898,-0.18
2022-11-04,JPM,Finance,178.23,179.32,176.88,178.14,1569448.3476452872,465.06,36.95,1.308,0.63
2022-11-07,JPM,Finance,170.0,170.61,169.22,170.09,1860771.374392464,355.72,40.66,2.388,1.28
2022-11-08,JPM,Finance,169.08,170.08,167.74,168.9,637224.2213415653,455.75,27.15,3.506,0.74
2022-11-09,JPM,Finance,169.4,171.07,168.27,169.92,1423567.7825035062,215.31,14.52,0.0,1.07
2022-11-10,JPM,Finance,170.0,172.61,166.79,169.57,5338937.655966233,144.42,26.6,4.089,1.27
2022-11-11,JPM,Finance,169.19,170.25,168.11,169.01,5208968.27340737,420.79,20.77,0.847,1.41
2022-11-14,JPM,Finance,170.23,171.73,169.8,170.71,1305216.0450049762,395.55,24.2,2.33,1.0
2022-11-15,JPM,Finance,175.15,175.91,174.77,175.33,990317.0754174705,378.98,18.86,2.857,0.47
2022-11-16,JPM,Finance,174.59,176.49,172.26,174.2,3324254.0627956577,274.19,35.4,0.692,1.04
2022-11-17,JPM,Finance,177.16,177.36,176.11,176.84,4730114.269823314,142.5,24.01,0.863,0.97
2022-11-18,JPM,Finance,176.96,177.94,175.77,176.85,1884965.9763496604,378.88,17.75,2.159,1.09
2022-11-21,JPM,Finance,179.35,180.65,175.53,178.5,2159519.060802358,175.16,22.64,1.0,1.41
2022-11-22,JPM,Finance,183.99,187.08,183.06,184.67,5632539.60661872,311.0,7.34,2.901,1.04
2022-11-23,JPM,Finance,187.64,188.46,186.96,187.66,10594898.958634675,183.83,0.63,1.486,0.96
2022-11-24,JPM,Finance,191.98,193.22,190.23,191.75,2161878.87169823,349.66,23.1,2.053,1.09
2022-11-25,JPM,Finance,191.45,193.28,187.52,190.5,4834113.022682788,455.22,22.26,0.039,1.15
2022-11-28,JPM,Finance,190.38,192.2,188.36,190.29,3184786.697802248,264.84,33.96,0.0,0.55
2022-11-29,JPM,Finance,186.78,188.32,185.52,186.88,7019688.462139159,102.76,27.68,3.27,1.41
2022-11-30,JPM,Finance,185.81,187.06,183.53,185.03,1480161.658278684,235.32,10.9,2.473,0.75
2022-12-01,JPM,Finance,185.75,187.52,184.2,185.74,3314086.6704022046,468.58,32.09,2.17,0.85
2022-12-02,JPM,Finance,184.43,185.15,182.16,183.62,2076333.1062122404,369.48,20.43,2.491,0.81
2022-12-05,JPM,Finance,184.88,186.34,183.04,184.42,3124421.394243214,257.32,26.8,3.826,1.27
2022-12-06,JPM,Finance,182.46,184.33,181.42,183.07,6051300.36476453,122.79,25.21,2.355,0.94
2022-12-07,JPM,Finance,182.99,184.48,182.74,183.6,3224135.966253803,277.23,11.21,1.576,0.43
2022-12-08,JPM,Finance,185.43,187.17,183.9,185.76,1916899.3736217178,477.99,24.98,0.847,0.63
2022-12-09,JPM,Finance,186.9,189.23,186.22,187.71,6179651.1436068015,138.47,27.06,1.651,1.72
2022-12-12,JPM,Finance,189.2,191.3,186.74,189.12,4673250.230291376,555.59,18.15,0.27,0.94
2022-12-13,JPM,Finance,194.16,195.07,192.32,193.46,3862751.73644687,189.74,25.06,1.303,0.98
2022-12-14,JPM,Finance,187.25,188.89,186.59,187.43,1408806.932916024,399.67,16.46,1.732,0.99
2022-12-15,JPM,Finance,187.69,189.87,185.26,187.41,4620356.115101703,359.39,20.65,0.465,1.87
2022-12-16,JPM,Finance,190.88,190.92,188.47,189.97,2070633.2363619145,465.17,23.08,1.468,0.75
2022-12-19,JPM,Finance,182.86,184.52,181.7,183.42,1633080.4920697547,165.59,28.08,2.964,0.96
2022-12-20,JPM,Finance,188.61,189.85,187.72,188.88,1712506.0626674376,335.42,23.5,2.095,1.42
2022-12-21,JPM,Finance,187.1,188.94,187.34,187.99,4916404.586782692,498.99,16.69,0.401,1.52
2022-12-22,JPM,Finance,185.4,187.07,185.06,185.9,4510557.127239432,210.15,0.6,3.328,0.71
2022-12-23,JPM,Finance,188.93,189.17,187.71,188.4,3303897.158946233,398.18,16.21,4.818,1.65
2022-12-26,JPM,Finance,186.29,189.85,183.24,186.0,723516.0012220276,278.49,23.58,2.066,1.21
2022-12-27,JPM,Finance,190.88,191.59,189.41,190.34,6948001.9741846435,219.68,16.46,0.0,0.72
2022-12-28,JPM,Finance,190.34,191.74,189.64,190.48,5926495.512103695,205.38,20.43,1.722,1.51
2022-12-29,JPM,Finance,195.61,197.82,192.78,195.15,2220693.2468205397,228.24,32.19,0.708,1.77
2022-12-30,JPM,Finance,199.52,202.0,197.66,199.32,8477048.422500793,259.84,28.95,0.69,0.78
2023-01-02,JPM,Finance,200.07,201.12,199.48,200.41,1644351.7975620094,142.16,2.49,0.596,0.88
2023-01-03,JPM,Finance,198.6,200.06,197.27,198.77,3484923.52943615,579.93,37.12,2.915,1.27
2023-01-04,JPM,Finance,205.41,206.6,203.74,205.32,3520828.523271634,191.44,18.98,0.798,0.88
2023-01-05,JPM,Finance,201.64,201.97,199.4,200.73,3856452.2018081583,279.63,25.84,0.12,0.73
2023-01-06,JPM,Finance,201.12,201.16,199.36,200.25,1233558.0234978104,254.7,15.41,2.576,1.51
2023-01-09,JPM,Finance,204.88,203.95,203.85,203.89,1089558.4242115538,142.36,24.17,1.735,2.01
2023-01-10,JPM,Finance,198.53,202.01,197.0,199.5,3064731.5059165442,265.3,24.38,0.692,0.67
2023-01-11,JPM,Finance,196.46,197.66,194.19,196.04,1770091.0331393539,449.7,11.81,1.311,1.27
2023-01-12,JPM,Finance,196.87,196.78,195.49,196.09,4122769.376767796,464.12,19.7,1.521,0.88
2023-01-13,JPM,Finance,198.16,199.5,194.77,197.69,3572276.2958889385,263.3,28.71,2.729,1.37
2023-01-16,JPM,Finance,191.86,194.05,189.46,192.02,8279086.861636613,288.02,24.59,1.641,1.24
2023-01-17,JPM,Finance,196.81,199.08,194.62,196.37,8121089.458645228,561.15,27.25,1.946,1.34
2023-01-18,JPM,Finance,196.42,196.87,196.21,196.53,3387948.435070754,548.92,22.08,3.118,0.99
2023-01-19,JPM,Finance,199.99,202.14,196.97,199.56,9284461.223174047,114.87,22.01,1.931,1.75
2023-01-20,JPM,Finance,198.26,198.83,196.75,197.7,3782587.146959459,474.96,21.47,2.257,1.19
2023-01-23,JPM,Finance,197.76,197.47,196.62,197.09,3174424.4701265534,147.69,16.09,2.131,2.02
2023-01-24,JPM,Finance,199.23,200.19,197.44,198.77,10799043.021608677,453.31,14.49,1.029,1.4
2023-01-25,JPM,Finance,199.3,201.23,198.6,199.98,1681838.223637836,339.05,13.27,0.0,1.28
2023-01-26,JPM,Finance,203.84,204.01,201.6,202.95,1104669.1614533819,526.0,15.53,2.145,0.92
2023-01-27,JPM,Finance,205.54,207.78,203.46,206.14,2778165.7214193707,415.01,34.73,2.195,0.93
2023-01-30,JPM,Finance,202.49,203.67,202.06,202.78,3722196.400732445,189.26,26.11,0.0,1.19
2023-01-31,JPM,Finance,203.98,206.79,201.5,204.12,5074269.366417817,212.34,30.71,1.838,1.52
2023-02-01,JPM,Finance,204.67,205.76,202.74,204.24,1472885.661744854,220.75,37.01,2.294,1.56
2023-02-02,JPM,Finance,206.72,207.57,204.72,206.31,2925981.857837818,565.15,29.46,1.965,1.57
2023-02-03,JPM,Finance,206.84,206.96,204.97,205.89,1391034.7414534285,119.5,28.95,0.0,1.36
2023-02-06,JPM,Finance,206.13,207.57,205.79,206.77,2674270.04729897,580.28,32.07,4.403,0.29
2023-02-07,JPM,Finance,214.22,215.28,213.64,214.32,8346550.6041794885,127.65,19.82,2.052,1.06
2023-02-08,JPM,Finance,210.12,211.24,210.27,210.75,3620762.5109114563,453.37,8.59,0.0,0.78
2023-02-09,JPM,Finance,210.22,210.26,209.37,209.85,1679545.3923230658,388.28,31.66,0.117,1.46
2023-02-10,JPM,Finance,201.65,203.32,200.98,202.23,825108.7408471664,158.25,32.34,3.384,1.19
2023-02-13,JPM,Finance,201.8,203.03,198.89,201.06,2523835.715152494,201.47,12.92,0.802,1.31
2023-02-14,JPM,Finance,198.92,198.61,197.52,197.97,3222495.1888175495,279.12,16.79,1.415,1.89
2023-02-15,JPM,Finance,204.82,206.81,203.78,205.19,3277542.5818653028,344.71,24.48,2.536,0.94
2023-02-16,JPM,Finance,205.24,206.44,203.44,204.75,1295538.0385476712,580.17,19.78,2.068,0.82
2023-02-17,JPM,Finance,204.11,207.1,201.87,204.04,3732875.69694685,354.95,25.03,0.909,1.92
2023-02-20,JPM,Finance,206.69,209.16,204.89,206.98,931843.2417306273,331.93,22.09,0.0,0.81
2023-02-21,JPM,Finance,203.28,205.17,202.77,203.91,3553847.7329662605,388.93,25.98,0.564,1.57
2023-02-22,JPM,Finance,207.73,207.74,206.52,207.27,2934012.988452818,580.89,23.34,1.757,1.44
2023-02-23,JPM,Finance,209.85,210.62,210.52,210.57,5190508.923686681,273.07,32.91,0.0,0.78
2023-02-24,JPM,Finance,216.42,217.76,215.81,216.9,7076775.924789494,649.57,26.02,1.787,0.75
2023-02-27,JPM,Finance,220.57,222.51,216.38,219.65,637721.7494392082,401.43,29.13,4.381,1.11
2023-02-28,JPM,Finance,213.55,214.82,212.53,213.53,5212806.894949185,217.99,25.07,0.943,2.05
2023-03-01,JPM,Finance,219.16,218.5,218.3,218.39,6859596.060861285,336.49,30.61,1.587,1.13
2023-03-02,JPM,Finance,231.55,231.15,230.63,230.93,5284888.470410989,520.18,15.89,3.348,1.21
2023-03-03,JPM,Finance,231.31,233.93,228.2,231.6,2238082.509739766,693.1,33.21,1.939,0.76
2023-03-06,JPM,Finance,231.74,233.87,230.99,232.39,7039663.785131806,303.53,36.14,0.022,1.81
2023-03-07,JPM,Finance,230.33,232.84,228.99,231.25,2208238.2262824303,342.25,18.05,2.582,1.45
2023-03-08,JPM,Finance,226.65,227.92,223.03,225.61,1530224.2756483427,463.5,24.73,0.851,1.1
2023-03-09,JPM,Finance,227.39,229.21,226.37,227.79,3227235.556191163,502.03,17.94,4.154,1.39
2023-03-10,JPM,Finance,226.83,227.75,225.32,226.43,3010201.522481415,213.59,13.72,1.131,1.43
2023-03-13,JPM,Finance,229.01,229.65,227.56,228.49,6021486.998448784,342.62,21.23,0.0,0.63
2023-03-14,JPM,Finance,229.98,230.78,230.56,230.68,2028763.571403896,520.09,30.55,0.0,1.66
2023-03-15,JPM,Finance,239.37,241.13,236.17,238.91,3595623.6173682013,306.29,16.97,3.468,1.13
2023-03-16,JPM,Finance,236.92,241.05,235.24,238.09,1464665.405137416,168.96,36.58,1.175,0.64
2023-03-17,JPM,Finance,233.68,236.14,232.64,233.87,8327365.61456835,669.24,26.59,0.0,0.28
2023-03-20,JPM,Finance,235.45,238.2,234.41,235.8,4929243.6284262,528.38,24.07,4.767,1.12
2023-03-21,JPM,Finance,237.23,237.97,234.43,236.21,667037.432943668,242.2,27.56,1.911,1.54
2023-03-22,JPM,Finance,245.71,244.81,244.28,244.52,7526037.197216323,560.8,16.94,1.045,1.58
2023-03-23,JPM,Finance,248.29,250.42,246.05,248.82,3662860.323897832,742.56,31.33,0.887,0.63
2023-03-24,JPM,Finance,249.38,252.31,246.37,249.1,3479239.863851109,334.21,16.97,1.143,1.0
2023-03-27,JPM,Finance,254.15,257.89,249.65,253.53,11486172.580032872,357.45,22.06,0.085,1.07
2023-03-28,JPM,Finance,257.64,261.95,255.43,258.43,1040624.5496588208,748.17,18.04,0.379,0.95
2023-03-29,JPM,Finance,254.88,257.9,251.91,254.4,4428943.415386449,321.31,16.76,2.728,1.61
2023-03-30,JPM,Finance,255.83,258.56,255.11,256.45,2548773.652608997,295.28,17.88,0.623,1.09
2023-03-31,JPM,Finance,265.35,268.81,263.66,266.23,1723507.823552358,248.97,20.54,0.0,0.9
2023-04-03,JPM,Finance,260.52,260.8,258.48,259.61,8374916.012202227,376.75,30.62,0.231,0.63
2023-04-04,JPM,Finance,256.4,257.76,255.13,256.4,1769858.1533931256,386.84,28.9,1.833,1.82
2023-04-05,JPM,Finance,255.1,258.45,252.32,255.61,2160639.95293097,502.1,14.04,0.446,0.94
2023-04-06,JPM,Finance,257.71,260.32,256.32,257.96,4024807.3292233394,270.61,33.82,1.704,1.46
2023-04-07,JPM,Finance,259.27,262.4,256.48,259.49,7552789.957582348,330.34,17.02,1.612,0.68
2023-04-10,JPM,Finance,261.22,260.84,260.01,260.52,2610397.744087432,745.92,25.74,0.0,0.35
2023-04-11,JPM,Finance,260.74,262.1,257.88,259.74,5763952.99219887,269.06,4.77,1.369,0.01
2023-04-12,JPM,Finance,261.16,264.58,258.88,261.23,10630937.514179058,617.05,23.73,0.192,0.65
2023-04-13,JPM,Finance,267.14,269.61,265.97,,11307944.77642978,501.22,34.41,1.138,1.83
2023-04-14,JPM,Finance,276.13,276.61,274.57,275.5,7783512.286636851,367.35,24.51,1.226,0.25
2023-04-17,JPM,Finance,281.83,282.7,278.86,280.69,7779972.88210424,767.1,36.8,1.206,1.28
2023-04-18,JPM,Finance,285.49,290.86,283.71,286.59,6504853.420298428,400.07,21.75,2.921,1.31
2023-04-19,JPM,Finance,287.99,289.38,285.0,287.13,1290573.292420027,450.74,11.47,0.356,1.05
2023-04-20,JPM,Finance,300.2,304.81,296.19,300.02,4354005.876527657,342.88,26.11,0.677,1.49
2023-04-21,JPM,Finance,293.87,296.85,289.6,292.8,4432213.881572464,658.25,27.24,0.869,0.66
2023-04-24,JPM,Finance,294.22,296.36,292.57,294.18,4897188.785592785,666.96,20.29,1.221,0.96
2023-04-25,JPM,Finance,299.16,298.94,296.99,298.08,1776313.721727384,645.04,28.42,1.074,0.99
2023-04-26,JPM,Finance,298.74,300.48,296.66,298.58,4906139.144116096,702.21,24.64,0.0,2.09
2023-04-27,JPM,Finance,303.27,308.89,298.57,304.35,6694358.954950564,646.6,32.8,0.948,1.38
2023-04-28,JPM,Finance,302.16,306.56,300.41,303.67,3983936.771184992,573.35,11.93,0.139,1.12
2023-05-01,JPM,Finance,310.82,312.81,308.51,310.45,1553561.0930642164,910.01,19.75,0.562,1.42
2023-05-02,JPM,Finance,311.53,314.54,307.42,311.24,2161632.8035734547,712.84,30.21,0.516,0.93
2023-05-03,JPM,Finance,308.46,311.08,306.95,309.35,4338358.596903181,156.37,29.16,0.319,0.84
2023-05-04,JPM,Finance,307.89,308.43,304.39,306.82,3625796.4597775177,627.91,30.51,1.607,0.24
2023-05-05,JPM,Finance,309.59,309.74,306.66,308.45,1201270.484423363,291.89,15.26,0.0,0.68
2023-05-08,JPM,Finance,306.41,311.73,299.94,305.48,4130059.750540025,912.56,32.74,1.05,1.28
2023-05-09,JPM,Finance,292.04,292.84,287.97,290.77,1515683.7611495375,162.66,23.65,2.296,0.72
2023-05-10,JPM,Finance,281.62,283.79,280.14,281.61,1606919.5957295136,552.81,27.41,3.591,1.38
2023-05-11,JPM,Finance,279.93,281.46,277.0,279.37,1491437.186235232,783.13,23.05,1.39,0.9
2023-05-12,JPM,Finance,278.98,280.26,275.61,277.85,1159751.8635100557,493.59,18.36,1.328,1.28
2023-05-15,JPM,Finance,283.77,285.28,283.02,283.89,732317.4241194127,193.2,21.8,0.901,1.31
2023-05-16,JPM,Finance,286.05,288.64,281.5,285.72,1262879.900966722,554.86,9.35,0.08,1.73
2023-05-17,JPM,Finance,286.53,286.89,286.23,286.49,3627243.193655162,541.77,11.86,0.869,1.65
2023-05-18,JPM,Finance,284.4,285.78,281.32,283.03,3804798.172797034,359.14,27.41,0.974,1.77
2023-05-19,JPM,Finance,296.71,299.12,294.7,296.9,2596625.8800295624,184.36,8.41,0.884,0.93
2023-05-22,JPM,Finance,296.56,297.66,296.6,297.1,2602781.941272842,518.07,17.36,2.447,0.99
2023-05-23,JPM,Finance,302.38,305.35,299.11,301.99,3389836.2153813075,892.11,13.44,1.503,0.98
2023-05-24,JPM,Finance,301.58,303.48,300.95,302.24,2073522.5257852017,656.9,26.91,2.417,1.07
2023-05-25,JPM,Finance,306.48,305.81,304.89,305.39,1957048.9936505826,212.82,15.68,0.672,1.18
2023-05-26,JPM,Finance,299.3,301.13,296.17,298.13,3935973.2381347986,185.15,24.97,1.303,1.51
2023-05-29,JPM,Finance,299.77,304.53,296.81,300.24,7168552.893419988,720.4,12.87,2.641,0.96
2023-05-30,JPM,Finance,300.44,307.23,295.14,300.87,1794312.8784496465,697.77,26.83,1.56,0.86
2023-05-31,JPM,Finance,300.34,303.2,299.27,301.59,3471593.491447698,830.12,17.14,3.046,0.92
2023-06-01,JPM,Finance,306.57,310.4,303.69,307.32,1667776.3790275713,681.44,30.85,1.24,1.88
2023-06-02,JPM,Finance,297.87,301.42,296.45,299.17,4443469.849245695,714.97,21.17,1.396,1.12
2023-06-05,JPM,Finance,297.66,299.21,294.45,296.9,18917453.652728576,402.22,23.13,2.455,0.99
2023-06-06,JPM,Finance,285.67,289.96,282.7,286.58,4935847.692898122,599.4,26.58,0.771,0.97
2023-06-07,JPM,Finance,284.21,286.58,283.92,285.42,4294825.159949735,849.61,18.37,0.934,1.26
2023-06-08,JPM,Finance,289.88,292.98,289.44,290.86,4432500.7568816645,856.46,25.62,4.116,0.61
2023-06-09,JPM,Finance,295.51,296.75,294.92,295.87,3628832.8536790158,176.06,25.92,0.512,0.84
2023-06-12,JPM,Finance,294.66,296.31,293.08,294.89,2663302.25300824,834.28,24.1,2.098,0.97
2023-06-13,JPM,Finance,297.23,296.46,295.54,296.05,1304473.9876417106,831.14,1.08,1.146,1.44
2023-06-14,JPM,Finance,293.68,294.79,293.81,294.33,3271096.0018326812,291.82,17.07,2.807,1.89
2023-06-15,JPM,Finance,295.31,297.81,291.46,294.67,3083441.4765200485,330.69,21.56,1.097,1.44
2023-06-16,JPM,Finance,301.55,301.06,299.34,300.36,2992090.464726213,348.79,19.51,2.417,0.63
2023-06-19,JPM,Finance,310.34,313.34,306.1,309.23,3851060.211768394,279.13,19.5,2.871,-0.08
2023-06-20,JPM,Finance,312.19,315.11,310.83,313.14,4819005.815262511,929.57,29.38,1.38,0.94
2023-06-21,JPM,Finance,312.22,315.49,310.24,312.91,4361347.3767216485,913.99,11.67,0.0,1.4
